individual_id,tattoo,first_q,last_q,first_year,first_quarter,last_year,last_quarter,observed_quarters,expected_quarters,missing_quarters
3585,X032,8001,8001,2000,2,2000,2,1,1,0
3586,X033,8001,8002,2000,2,2000,3,2,2,0
3587,X034,8001,8007,2000,2,2001,4,6,7,1
3588,X035,8001,8017,2000,2,2004,2,14,17,3
3589,X036,8001,8006,2000,2,2001,3,4,6,2
3590,X037,8001,8006,2000,2,2001,3,4,6,2
3591,X038,8001,8003,2000,2,2000,4,3,3,0
3592,X039,8001,8002,2000,2,2000,3,2,2,0
3593,X040,8002,8002,2000,3,2000,3,1,1,0
3594,X041,8002,8018,2000,3,2004,3,8,17,9
3595,X042,8002,8005,2000,3,2001,2,3,4,1
3596,X043,8002,8003,2000,3,2000,4,2,2,0
3597,X044,8002,8013,2000,3,2003,2,7,12,5
3598,X045,8002,8008,2000,3,2002,1,6,7,1
3599,X046,8002,8002,2000,3,2000,3,1,1,0
3600,X047,8002,8002,2000,3,2000,3,1,1,0
3601,X048,8002,8004,2000,3,2001,1,3,3,0
3602,X049,8002,8011,2000,3,2002,4,7,10,3
3603,X050,8002,8002,2000,3,2000,3,1,1,0
3604,X051,8002,8010,2000,3,2002,3,6,9,3
3605,X052,8002,8002,2000,3,2000,3,1,1,0
3606,X053,8002,8002,2000,3,2000,3,1,1,0
3607,X054,8002,8006,2000,3,2001,3,3,5,2
3608,X055,8002,8011,2000,3,2002,4,5,10,5
3609,X056,8002,8002,2000,3,2000,3,1,1,0
3610,X057,8002,8006,2000,3,2001,3,4,5,1
3611,X058,8002,8002,2000,3,2000,3,1,1,0
3612,X059,8002,8006,2000,3,2001,3,3,5,2
3613,X060,8002,8006,2000,3,2001,3,3,5,2
3614,X061,8002,8002,2000,3,2000,3,1,1,0
3615,X062,8002,8002,2000,3,2000,3,1,1,0
3616,X063,8002,8004,2000,3,2001,1,2,3,1
3617,X064,8002,8006,2000,3,2001,3,3,5,2
3618,X065,8002,8010,2000,3,2002,3,4,9,5
3619,X066,8002,8004,2000,3,2001,1,3,3,0
3620,X067,8002,8006,2000,3,2001,3,4,5,1
3621,X068,8002,8009,2000,3,2002,2,2,8,6
3622,X069,8002,8004,2000,3,2001,1,2,3,1
3623,X070,8002,8022,2000,3,2005,3,3,21,18
3624,X071,8002,8004,2000,3,2001,1,3,3,0
3625,X072,8002,8007,2000,3,2001,4,5,6,1
3626,X073,8002,8010,2000,3,2002,3,7,9,2
3627,X074,8002,8002,2000,3,2000,3,1,1,0
3628,X075,8002,8008,2000,3,2002,1,4,7,3
3629,X076,8002,8017,2000,3,2004,2,4,16,12
3630,X077,8002,8006,2000,3,2001,3,2,5,3
3631,X078,8002,8034,2000,3,2008,3,4,33,29
3632,X079,8002,8003,2000,3,2000,4,2,2,0
3633,X080,8002,8017,2000,3,2004,2,4,16,12
3634,X081,8002,8003,2000,3,2000,4,2,2,0
3635,X082,8002,8010,2000,3,2002,3,3,9,6
3636,X083,8002,8008,2000,3,2002,1,5,7,2
3637,X084,8002,8010,2000,3,2002,3,6,9,3
3638,X085,8002,8006,2000,3,2001,3,3,5,2
3639,X086,8002,8034,2000,3,2008,3,6,33,27
3640,X087,8002,8002,2000,3,2000,3,1,1,0
3641,X088,8002,8020,2000,3,2005,1,10,19,9
3642,X089,8002,8006,2000,3,2001,3,5,5,0
3643,Z066,7978,7991,1994,3,1997,4,7,14,7
3644,X090,8002,8002,2000,3,2000,3,1,1,0
3645,X091,8002,8002,2000,3,2000,3,1,1,0
3646,X092,8003,8011,2000,4,2002,4,5,9,4
3647,Y001,7925,7942,1981,2,1985,3,8,18,10
3648,Y002,7925,7928,1981,2,1982,1,4,4,0
3649,Y003,7925,7925,1981,2,1981,2,1,1,0
3650,Y004,7926,7957,1981,3,1989,2,5,32,27
3651,Y005,7925,7937,1981,2,1984,2,6,13,7
3652,Y006,7925,7937,1981,2,1984,2,10,13,3
3653,Y007,7925,7929,1981,2,1982,2,3,5,2
3654,Y008,7925,7930,1981,2,1982,3,3,6,3
3655,Y009,7925,7925,1981,2,1981,2,1,1,0
3656,Y010,7925,7950,1981,2,1987,3,6,26,20
3657,Y011,7925,7938,1981,2,1984,3,8,14,6
3658,Y012,7925,7932,1981,2,1983,1,4,8,4
3659,Y013,7925,7925,1981,2,1981,2,1,1,0
3660,Y014,7926,7926,1981,3,1981,3,1,1,0
3661,Y015,7926,7938,1981,3,1984,3,7,13,6
3662,Y016,7926,7941,1981,3,1985,2,9,16,7
3663,Y017,7926,7938,1981,3,1984,3,8,13,5
3664,Y018,7926,7959,1981,3,1989,4,11,34,23
3665,Y019,7926,7941,1981,3,1985,2,10,16,6
3666,Y020,7926,7926,1981,3,1981,3,1,1,0
3667,Y021,7926,7928,1981,3,1982,1,3,3,0
3668,Y022,7926,7926,1981,3,1981,3,1,1,0
3669,Y023,7926,7964,1981,3,1991,1,12,39,27
3670,Y024,7926,7926,1981,3,1981,3,1,1,0
3671,Y025,7926,7931,1981,3,1982,4,4,6,2
3672,Y026,7926,7961,1981,3,1990,2,16,36,20
3673,Y027,7926,7926,1981,3,1981,3,1,1,0
3674,Y028,7926,7926,1981,3,1981,3,1,1,0
3675,Y029,7926,7941,1981,3,1985,2,5,16,11
3676,Y030,7926,7926,1981,3,1981,3,1,1,0
3677,Y031,7926,7926,1981,3,1981,3,1,1,0
3678,Y032,7926,7926,1981,3,1981,3,1,1,0
3679,Y033,7926,7945,1981,3,1986,2,6,20,14
3680,Y034,7926,7926,1981,3,1981,3,1,1,0
3681,Y035,7926,7938,1981,3,1984,3,4,13,9
3682,Y036,7926,7933,1981,3,1983,2,3,8,5
3683,Y037,7926,7929,1981,3,1982,2,2,4,2
3684,Y038,7926,7938,1981,3,1984,3,2,13,11
3685,Y039,7926,7949,1981,3,1987,2,6,24,18
3686,Y040,7926,7926,1981,3,1981,3,1,1,0
3687,Y041,7926,7930,1981,3,1982,3,4,5,1
3688,Y043,7926,7950,1981,3,1987,3,5,25,20
3689,Y044,7927,7927,1981,4,1981,4,1,1,0
3690,Y045,7927,7929,1981,4,1982,2,3,3,0
3691,Y046,7927,7939,1981,4,1984,4,7,13,6
3692,Y047,7927,7966,1981,4,1991,3,7,40,33
3693,Y048,7927,7927,1981,4,1981,4,1,1,0
3694,Y049,7927,7947,1981,4,1986,4,5,21,16
3695,Y050,7927,7935,1981,4,1983,4,2,9,7
3696,Z001,7976,7976,1994,1,1994,1,1,1,0
3697,Z002,7976,7976,1994,1,1994,1,1,1,0
3698,Z003,7976,7988,1994,1,1997,1,5,13,8
3699,Z004,7976,7978,1994,1,1994,3,2,3,1
3700,Z005,7977,7980,1994,2,1995,1,4,4,0
3701,Z006,7977,7980,1994,2,1995,1,4,4,0
3702,Z007,7977,7977,1994,2,1994,2,1,1,0
3703,Z008,7977,7977,1994,2,1994,2,1,1,0
3704,Z009,7977,7980,1994,2,1995,1,4,4,0
3705,Z010,7977,7979,1994,2,1994,4,3,3,0
3706,Z011,7977,7980,1994,2,1995,1,4,4,0
3707,Z012,7977,7977,1994,2,1994,2,1,1,0
3708,Z013,7977,7977,1994,2,1994,2,1,1,0
3709,Z014,7977,7982,1994,2,1995,3,5,6,1
3710,Z015,7977,7993,1994,2,1998,2,10,17,7
3711,Z016,7977,7995,1994,2,1998,4,15,19,4
3712,Z017,7977,7977,1994,2,1994,2,1,1,0
3713,Z018,7977,7982,1994,2,1995,3,5,6,1
3714,Z019,7977,7984,1994,2,1996,1,7,8,1
3715,Z020,7977,7982,1994,2,1995,3,6,6,0
3716,Z021,7977,8006,1994,2,2001,3,9,30,21
3717,Z022,7977,7977,1994,2,1994,2,1,1,0
3718,Z023,7977,7982,1994,2,1995,3,6,6,0
3719,Z024,7977,7977,1994,2,1994,2,1,1,0
3720,Z025,7977,7977,1994,2,1994,2,1,1,0
3721,Z026,7977,7986,1994,2,1996,3,8,10,2
3722,Z027,7977,7982,1994,2,1995,3,5,6,1
3723,Z028,7977,7995,1994,2,1998,4,10,19,9
3724,Z029,7977,7977,1994,2,1994,2,1,1,0
3725,Z030,7977,7977,1994,2,1994,2,1,1,0
3726,Z031,7977,7977,1994,2,1994,2,1,1,0
3727,Z032,7977,7978,1994,2,1994,3,2,2,0
3728,Z033,7977,7977,1994,2,1994,2,1,1,0
3729,Z034,7977,7978,1994,2,1994,3,2,2,0
3730,Z035,7977,7977,1994,2,1994,2,1,1,0
3731,Z036,7977,7982,1994,2,1995,3,6,6,0
3732,Z037,7977,7977,1994,2,1994,2,1,1,0
3733,Z038,7977,7977,1994,2,1994,2,1,1,0
3734,Z039,7977,7977,1994,2,1994,2,1,1,0
3735,Z040,7977,7977,1994,2,1994,2,1,1,0
3736,Z041,7977,7977,1994,2,1994,2,1,1,0
3737,Z042,7977,7977,1994,2,1994,2,1,1,0
3738,Z043,7977,7977,1994,2,1994,2,1,1,0
3739,Z044,7977,8022,1994,2,2005,3,15,46,31
3740,Z045,7977,7993,1994,2,1998,2,3,17,14
3741,Z046,7977,7977,1994,2,1994,2,1,1,0
3742,Z047,7977,7979,1994,2,1994,4,3,3,0
3743,Z048,7977,8002,1994,2,2000,3,8,26,18
3744,Z049,7977,7977,1994,2,1994,2,1,1,0
3745,Z050,7977,7983,1994,2,1995,4,5,7,2
3746,Z051,7977,7977,1994,2,1994,2,1,1,0
3747,Z052,7977,7977,1994,2,1994,2,1,1,0
3748,Z053,7977,8007,1994,2,2001,4,16,31,15
3749,Z054,7977,7977,1994,2,1994,2,1,1,0
3750,Z055,7977,7977,1994,2,1994,2,1,1,0
3751,Z056,7977,8017,1994,2,2004,2,16,41,25
3752,Z057,7977,7998,1994,2,1999,3,9,22,13
3753,Z058,7977,7977,1994,2,1994,2,1,1,0
3754,Z059,7977,7977,1994,2,1994,2,1,1,0
3755,Z060,7978,7993,1994,3,1998,2,7,16,9
3756,Z061,7978,8002,1994,3,2000,3,13,25,12
3757,Z062,7978,7987,1994,3,1996,4,4,10,6
3758,Z063,7978,7987,1994,3,1996,4,8,10,2
3759,Z064,7978,7987,1994,3,1996,4,7,10,3
3760,Z065,7978,7987,1994,3,1996,4,6,10,4
3761,Z067,7978,7979,1994,3,1994,4,2,2,0
3762,Z068,7978,7978,1994,3,1994,3,1,1,0
3763,Z069,7978,7978,1994,3,1994,3,1,1,0
3764,Z070,7978,7978,1994,3,1994,3,1,1,0
3765,Z071,7978,7990,1994,3,1997,3,4,13,9
3766,Z072,7978,7986,1994,3,1996,3,4,9,5
3767,Z073,7978,7987,1994,3,1996,4,5,10,5
3768,Z074,7978,7983,1994,3,1995,4,4,6,2
3769,Z075,7978,7987,1994,3,1996,4,3,10,7
3770,Z076,7978,7990,1994,3,1997,3,6,13,7
3771,Z077,7978,7978,1994,3,1994,3,1,1,0
3772,Z078,7978,7986,1994,3,1996,3,4,9,5
3773,Z079,7978,7982,1994,3,1995,3,2,5,3
3774,Z080,7978,7978,1994,3,1994,3,1,1,0
3775,Z081,7978,7980,1994,3,1995,1,3,3,0
3776,Z082,7978,7978,1994,3,1994,3,1,1,0
3777,Z083,7978,7978,1994,3,1994,3,1,1,0
3778,Z084,7978,7978,1994,3,1994,3,1,1,0
3779,Z085,7978,7997,1994,3,1999,2,9,20,11
3780,Z086,7978,7984,1994,3,1996,1,4,7,3
3781,Z087,7978,7986,1994,3,1996,3,3,9,6
3782,Z088,7978,7998,1994,3,1999,3,8,21,13
3783,Z089,7978,8022,1994,3,2005,3,19,45,26
3784,Z090,7978,7999,1994,3,1999,4,11,22,11
3785,Z091,7979,7980,1994,4,1995,1,2,2,0
3786,Z092,7979,8006,1994,4,2001,3,10,28,18
3787,Z093,7979,8010,1994,4,2002,3,23,32,9
3788,Z094,7979,7998,1994,4,1999,3,9,20,11
3789,Z095,7979,7979,1994,4,1994,4,1,1,0
3790,Z096,7979,7979,1994,4,1994,4,1,1,0
